account_id,customer_id,branch_id,account_type,account_status,opened_date,currency,snapshot_date
ACC0000004795,CUST00003177,BR0025,SAVINGS,ACTIVE,4/20/2022,NPR,1/1/2026
ACC0000004796,CUST00000649,BR0023,WALLET,ACTIVE,12/10/2022,NPR,1/1/2026
ACC0000004797,CUST00004984,BR0017,SAVINGS,ACTIVE,3/9/2024,NPR,1/1/2026
ACC0000004798,CUST00001027,BR0002,CURRENT,ACTIVE,6/15/2022,NPR,1/1/2026
ACC0000004799,CUST00004215,BR0027,SAVINGS,ACTIVE,3/12/2022,NPR,1/1/2026
ACC0000004800,CUST00000164,BR0006,CURRENT,ACTIVE,2/20/2024,NPR,1/1/2026
ACC0000004801,CUST00001611,BR0002,SAVINGS,ACTIVE,1/2/2024,NPR,1/1/2026
ACC0000004802,CUST00004501,BR0032,SAVINGS,DORMANT,7/8/2025,NPR,1/1/2026
ACC0000004803,CUST00004997,BR0021,WALLET,ACTIVE,1/13/2025,NPR,1/1/2026
ACC0000004804,CUST00002172,BR0027,SALARY,ACTIVE,5/9/2025,NPR,1/1/2026
ACC0000004805,CUST00004409,BR0038,LOAN,ACTIVE,11/7/2021,NPR,1/1/2026
ACC0000004806,CUST00000693,BR0013,SALARY,ACTIVE,4/25/2023,NPR,1/1/2026
ACC0000004807,CUST00001734,BR0030,WALLET,ACTIVE,5/13/2023,NPR,1/1/2026
ACC0000004808,CUST00003564,BR0039,WALLET,ACTIVE,4/13/2020,NPR,1/1/2026
ACC0000004809,CUST00000336,BR0018,WALLET,ACTIVE,2/14/2025,NPR,1/1/2026
ACC0000004810,CUST00002041,BR0022,WALLET,ACTIVE,9/9/2023,NPR,1/1/2026
ACC0000004811,CUST00002736,BR0032,SALARY,ACTIVE,5/24/2024,NPR,1/1/2026
ACC0000004812,CUST00004157,BR0024,LOAN,ACTIVE,8/25/2024,NPR,1/1/2026
ACC0000004813,CUST00001281,BR0011,LOAN,ACTIVE,9/28/2023,NPR,1/1/2026
ACC0000004814,CUST00000961,BR0021,SALARY,ACTIVE,12/15/2022,NPR,1/1/2026
ACC0000004815,CUST00004058,BR0022,WALLET,ACTIVE,1/21/2025,NPR,1/1/2026
ACC0000004816,CUST00004100,BR0031,WALLET,CLOSED,10/23/2023,NPR,1/1/2026
ACC0000004817,CUST00002700,BR0008,LOAN,ACTIVE,1/29/2025,NPR,1/1/2026
ACC0000004818,CUST00002068,BR0017,SALARY,ACTIVE,8/4/2019,NPR,1/1/2026
ACC0000004819,CUST00004903,BR0023,CURRENT,ACTIVE,8/7/2024,NPR,1/1/2026
ACC0000004820,CUST00000257,BR0027,CURRENT,ACTIVE,7/25/2022,NPR,1/1/2026
ACC0000004821,CUST00001602,BR0002,SAVINGS,ACTIVE,10/31/2022,NPR,1/1/2026
ACC0000004822,CUST00002735,BR0035,SALARY,ACTIVE,11/4/2022,NPR,1/1/2026
ACC0000004823,CUST00003234,BR0013,SALARY,ACTIVE,1/12/2022,NPR,1/1/2026
ACC0000004824,CUST00000656,BR0015,LOAN,ACTIVE,12/18/2022,NPR,1/1/2026
ACC0000004825,CUST00002123,BR0038,CURRENT,ACTIVE,1/15/2022,NPR,1/1/2026
ACC0000004826,CUST00000220,BR0032,WALLET,ACTIVE,9/10/2023,NPR,1/1/2026
ACC0000004827,CUST00000133,BR0027,SALARY,ACTIVE,7/3/2022,NPR,1/1/2026
ACC0000004828,CUST00001489,BR0028,LOAN,ACTIVE,7/27/2025,NPR,1/1/2026
ACC0000004829,CUST00002192,BR0028,CURRENT,ACTIVE,5/20/2020,NPR,1/1/2026
ACC0000004830,CUST00003247,BR0040,WALLET,ACTIVE,7/23/2024,NPR,1/1/2026
ACC0000004831,CUST00003200,BR0004,WALLET,ACTIVE,10/10/2019,NPR,1/1/2026
ACC0000004832,CUST00002347,BR0016,WALLET,ACTIVE,6/23/2022,NPR,1/1/2026
ACC0000004833,CUST00000953,BR0031,SALARY,ACTIVE,10/13/2023,NPR,1/1/2026
ACC0000004834,CUST00002880,BR0021,LOAN,ACTIVE,7/8/2021,NPR,1/1/2026
ACC0000004835,CUST00002548,BR0039,CURRENT,ACTIVE,5/27/2025,NPR,1/1/2026
ACC0000004836,CUST00004687,BR0011,LOAN,ACTIVE,9/4/2025,NPR,1/1/2026
ACC0000004837,CUST00002702,BR0031,LOAN,ACTIVE,1/3/2022,NPR,1/1/2026
ACC0000004838,CUST00003913,BR0023,WALLET,ACTIVE,11/7/2023,NPR,1/1/2026
ACC0000004839,CUST00001147,BR0040,LOAN,ACTIVE,3/25/2024,NPR,1/1/2026
ACC0000004840,CUST00001602,BR0018,SAVINGS,ACTIVE,11/21/2020,NPR,1/1/2026
ACC0000004841,CUST00004756,BR0033,SAVINGS,ACTIVE,11/12/2021,NPR,1/1/2026
ACC0000004842,CUST00000417,BR0009,WALLET,ACTIVE,10/20/2025,NPR,1/1/2026
ACC0000004843,CUST00000252,BR0036,LOAN,ACTIVE,3/16/2019,NPR,1/1/2026
ACC0000004844,CUST00003290,BR0016,WALLET,ACTIVE,8/19/2019,NPR,1/1/2026
ACC0000004845,CUST00004795,BR0021,LOAN,DORMANT,3/13/2025,NPR,1/1/2026
ACC0000004846,CUST00000940,BR0039,LOAN,ACTIVE,11/3/2025,NPR,1/1/2026
ACC0000004847,CUST00003599,BR0014,WALLET,ACTIVE,3/18/2023,NPR,1/1/2026
ACC0000004848,CUST00004845,BR0025,WALLET,ACTIVE,3/2/2021,NPR,1/1/2026
ACC0000004849,CUST00004347,BR0021,LOAN,ACTIVE,3/1/2020,NPR,1/1/2026
ACC0000004850,CUST00004837,BR0012,CURRENT,ACTIVE,11/17/2019,NPR,1/1/2026
ACC0000004851,CUST00000038,BR0015,LOAN,ACTIVE,6/21/2022,NPR,1/1/2026
ACC0000004852,CUST00002633,BR0033,SAVINGS,ACTIVE,11/25/2025,NPR,1/1/2026
ACC0000004853,CUST00004140,BR0027,WALLET,DORMANT,11/26/2021,NPR,1/1/2026
ACC0000004854,CUST00004853,BR0035,SALARY,ACTIVE,8/8/2024,NPR,1/1/2026
ACC0000004855,CUST00004375,BR0036,LOAN,ACTIVE,9/28/2025,NPR,1/1/2026
ACC0000004856,CUST00002150,BR0015,WALLET,ACTIVE,5/23/2024,NPR,1/1/2026
ACC0000004857,CUST00001134,BR0010,LOAN,ACTIVE,11/10/2019,NPR,1/1/2026
ACC0000004858,CUST00002400,BR0014,SALARY,ACTIVE,3/6/2022,NPR,1/1/2026
ACC0000004859,CUST00003948,BR0010,CURRENT,ACTIVE,3/16/2021,NPR,1/1/2026
ACC0000004860,CUST00000597,BR0029,CURRENT,ACTIVE,10/17/2024,NPR,1/1/2026
ACC0000004861,CUST00004690,BR0023,SAVINGS,BLOCKED,2/17/2021,NPR,1/1/2026
ACC0000004862,CUST00004161,BR0039,CURRENT,ACTIVE,7/8/2019,NPR,1/1/2026
ACC0000004863,CUST00002688,BR0027,CURRENT,ACTIVE,8/6/2019,NPR,1/1/2026
ACC0000004864,CUST00000494,BR0004,LOAN,ACTIVE,1/12/2022,NPR,1/1/2026
ACC0000004865,CUST00004110,BR0008,WALLET,ACTIVE,11/2/2023,NPR,1/1/2026
ACC0000004866,CUST00001910,BR0005,CURRENT,ACTIVE,2/16/2020,NPR,1/1/2026
ACC0000004867,CUST00002189,BR0010,WALLET,ACTIVE,4/7/2022,NPR,1/1/2026
ACC0000004868,CUST00002537,BR0028,WALLET,ACTIVE,10/26/2021,NPR,1/1/2026
ACC0000004869,CUST00000457,BR0034,CURRENT,ACTIVE,9/26/2020,NPR,1/1/2026
ACC0000004870,CUST00004974,BR0003,SAVINGS,ACTIVE,7/10/2025,NPR,1/1/2026
ACC0000004871,CUST00003357,BR0018,SAVINGS,ACTIVE,6/22/2025,NPR,1/1/2026
ACC0000004872,CUST00004226,BR0009,LOAN,BLOCKED,8/9/2020,NPR,1/1/2026
ACC0000004873,CUST00001062,BR0026,CURRENT,ACTIVE,1/25/2021,NPR,1/1/2026
ACC0000004874,CUST00002146,BR0011,WALLET,CLOSED,4/28/2024,NPR,1/1/2026
ACC0000004875,CUST00002640,BR0016,CURRENT,ACTIVE,10/11/2019,NPR,1/1/2026
ACC0000004876,CUST00001979,BR0021,LOAN,ACTIVE,12/24/2021,NPR,1/1/2026
ACC0000004877,CUST00000614,BR0036,SAVINGS,ACTIVE,1/8/2025,NPR,1/1/2026
ACC0000004878,CUST00003486,BR0021,SAVINGS,ACTIVE,5/11/2019,NPR,1/1/2026
ACC0000004879,CUST00002713,BR0023,SALARY,ACTIVE,12/25/2021,NPR,1/1/2026
ACC0000004880,CUST00004882,BR0026,SAVINGS,ACTIVE,10/1/2025,NPR,1/1/2026
ACC0000004881,CUST00002917,BR0027,SALARY,ACTIVE,11/25/2020,NPR,1/1/2026
ACC0000004882,CUST00002238,BR0020,WALLET,DORMANT,3/3/2022,NPR,1/1/2026
ACC0000004883,CUST00000544,BR0007,SALARY,ACTIVE,11/19/2023,NPR,1/1/2026
ACC0000004884,CUST00002124,BR0023,CURRENT,ACTIVE,4/21/2023,NPR,1/1/2026
ACC0000004885,CUST00002381,BR0008,SALARY,ACTIVE,7/6/2024,NPR,1/1/2026
ACC0000004886,CUST00002554,BR0015,LOAN,ACTIVE,9/13/2021,NPR,1/1/2026
ACC0000004887,CUST00001393,BR0017,SAVINGS,ACTIVE,12/8/2021,NPR,1/1/2026
ACC0000004888,CUST00002176,BR0014,SALARY,ACTIVE,6/6/2024,NPR,1/1/2026
ACC0000004889,CUST00003974,BR0027,CURRENT,ACTIVE,7/22/2019,NPR,1/1/2026
ACC0000004890,CUST00000130,BR0025,SAVINGS,BLOCKED,11/15/2025,NPR,1/1/2026
ACC0000004891,CUST00004725,BR0003,LOAN,BLOCKED,8/13/2019,NPR,1/1/2026
ACC0000004892,CUST00002085,BR0023,LOAN,ACTIVE,1/20/2025,NPR,1/1/2026
ACC0000004893,CUST00003447,BR0015,SALARY,ACTIVE,9/13/2020,NPR,1/1/2026
ACC0000004894,CUST00002129,BR0032,CURRENT,CLOSED,7/14/2025,NPR,1/1/2026
ACC0000004895,CUST00004304,BR0039,CURRENT,ACTIVE,3/4/2019,NPR,1/1/2026
ACC0000004896,CUST00001623,BR0040,CURRENT,DORMANT,2/25/2022,NPR,1/1/2026
ACC0000004897,CUST00003878,BR0011,LOAN,ACTIVE,5/1/2022,NPR,1/1/2026
ACC0000004898,CUST00004069,BR0008,WALLET,ACTIVE,3/1/2020,NPR,1/1/2026
ACC0000004899,CUST00001507,BR0037,SAVINGS,ACTIVE,7/2/2024,NPR,1/1/2026
ACC0000004900,CUST00000760,BR0038,WALLET,ACTIVE,7/17/2019,NPR,1/1/2026
ACC0000004901,CUST00000051,BR0031,CURRENT,ACTIVE,3/18/2023,NPR,1/1/2026
ACC0000004902,CUST00000457,BR0012,CURRENT,DORMANT,7/29/2019,NPR,1/1/2026
ACC0000004903,CUST00001172,BR0025,SAVINGS,ACTIVE,10/3/2021,NPR,1/1/2026
ACC0000004904,CUST00002032,BR0014,WALLET,ACTIVE,8/16/2022,NPR,1/1/2026
ACC0000004905,CUST00000261,BR0017,LOAN,DORMANT,5/23/2024,NPR,1/1/2026
ACC0000004906,CUST00001932,BR0021,CURRENT,ACTIVE,2/27/2023,NPR,1/1/2026
ACC0000004907,CUST00001154,BR0039,CURRENT,ACTIVE,9/1/2020,NPR,1/1/2026
ACC0000004908,CUST00001326,BR0024,SAVINGS,ACTIVE,2/1/2022,NPR,1/1/2026
ACC0000004909,CUST00000889,BR0032,SALARY,ACTIVE,11/23/2023,NPR,1/1/2026
ACC0000004910,CUST00000221,BR0032,SALARY,ACTIVE,9/9/2022,NPR,1/1/2026
ACC0000004911,CUST00004058,BR0037,SAVINGS,ACTIVE,4/15/2024,NPR,1/1/2026
ACC0000004912,CUST00001366,BR0019,LOAN,ACTIVE,9/21/2022,NPR,1/1/2026
ACC0000004913,CUST00002120,BR0007,CURRENT,ACTIVE,11/15/2020,NPR,1/1/2026
ACC0000004914,CUST00004079,BR0011,SALARY,DORMANT,12/13/2021,NPR,1/1/2026
ACC0000004915,CUST00000700,BR0038,SAVINGS,ACTIVE,7/30/2020,NPR,1/1/2026
ACC0000004916,CUST00003721,BR0017,SAVINGS,ACTIVE,5/5/2019,NPR,1/1/2026
ACC0000004917,CUST00004450,BR0022,SAVINGS,ACTIVE,9/19/2023,NPR,1/1/2026
ACC0000004918,CUST00002556,BR0035,LOAN,ACTIVE,3/15/2021,NPR,1/1/2026
ACC0000004919,CUST00000475,BR0037,SALARY,ACTIVE,2/25/2024,NPR,1/1/2026
ACC0000004920,CUST00004671,BR0037,CURRENT,ACTIVE,5/11/2023,NPR,1/1/2026
ACC0000004921,CUST00001118,BR0011,LOAN,ACTIVE,2/23/2025,NPR,1/1/2026
ACC0000004922,CUST00001593,BR0040,SALARY,ACTIVE,6/29/2020,NPR,1/1/2026
ACC0000004923,CUST00001479,BR0015,SALARY,DORMANT,2/7/2025,NPR,1/1/2026
ACC0000004924,CUST00000212,BR0026,SALARY,ACTIVE,8/20/2025,NPR,1/1/2026
ACC0000004925,CUST00003008,BR0035,CURRENT,ACTIVE,1/22/2024,NPR,1/1/2026
ACC0000004926,CUST00001997,BR0014,CURRENT,ACTIVE,5/27/2024,NPR,1/1/2026
ACC0000004927,CUST00000250,BR0035,LOAN,ACTIVE,1/22/2024,NPR,1/1/2026
ACC0000004928,CUST00001918,BR0002,CURRENT,ACTIVE,9/10/2022,NPR,1/1/2026
ACC0000004929,CUST00001984,BR0006,SALARY,ACTIVE,8/12/2024,NPR,1/1/2026
ACC0000004930,CUST00001577,BR0018,SAVINGS,ACTIVE,5/1/2022,NPR,1/1/2026
ACC0000004931,CUST00003655,BR0036,SALARY,ACTIVE,7/31/2025,NPR,1/1/2026
ACC0000004932,CUST00003589,BR0035,LOAN,ACTIVE,2/28/2025,NPR,1/1/2026
ACC0000004933,CUST00000495,BR0040,SAVINGS,ACTIVE,4/22/2025,NPR,1/1/2026
ACC0000004934,CUST00004906,BR0028,CURRENT,ACTIVE,12/24/2020,NPR,1/1/2026
ACC0000004935,CUST00004776,BR0025,SALARY,ACTIVE,7/10/2022,NPR,1/1/2026
ACC0000004936,CUST00000117,BR0009,LOAN,ACTIVE,5/14/2025,NPR,1/1/2026
ACC0000004937,CUST00004612,BR0004,SAVINGS,ACTIVE,4/27/2023,NPR,1/1/2026
ACC0000004938,CUST00002595,BR0029,LOAN,BLOCKED,10/24/2020,NPR,1/1/2026
ACC0000004939,CUST00000545,BR0024,SALARY,ACTIVE,2/23/2024,NPR,1/1/2026
ACC0000004940,CUST00004534,BR0001,SAVINGS,DORMANT,11/17/2024,NPR,1/1/2026
ACC0000004941,CUST00001981,BR0003,SAVINGS,ACTIVE,7/13/2019,NPR,1/1/2026
ACC0000004942,CUST00002102,BR0001,CURRENT,DORMANT,3/28/2025,NPR,1/1/2026
ACC0000004943,CUST00001373,BR0022,CURRENT,ACTIVE,1/25/2022,NPR,1/1/2026
ACC0000004944,CUST00002421,BR0012,SAVINGS,ACTIVE,7/28/2019,NPR,1/1/2026
ACC0000004945,CUST00003062,BR0010,SALARY,ACTIVE,3/27/2021,NPR,1/1/2026
ACC0000004946,CUST00003071,BR0040,WALLET,ACTIVE,11/14/2020,NPR,1/1/2026
ACC0000004947,CUST00000852,BR0040,WALLET,ACTIVE,3/20/2019,NPR,1/1/2026
ACC0000004948,CUST00004575,BR0039,SALARY,ACTIVE,8/10/2021,NPR,1/1/2026
ACC0000004949,CUST00000905,BR0007,CURRENT,ACTIVE,2/6/2025,NPR,1/1/2026
ACC0000004950,CUST00000375,BR0022,CURRENT,ACTIVE,12/16/2023,NPR,1/1/2026
ACC0000004951,CUST00004492,BR0037,SAVINGS,ACTIVE,3/1/2021,NPR,1/1/2026
ACC0000004952,CUST00004757,BR0035,CURRENT,ACTIVE,7/14/2025,NPR,1/1/2026
ACC0000004953,CUST00001849,BR0021,SALARY,ACTIVE,5/30/2022,NPR,1/1/2026
ACC0000004954,CUST00003586,BR0029,LOAN,ACTIVE,5/6/2023,NPR,1/1/2026
ACC0000004955,CUST00000118,BR0018,CURRENT,ACTIVE,4/4/2025,NPR,1/1/2026
ACC0000004956,CUST00002047,BR0015,SALARY,BLOCKED,3/21/2024,NPR,1/1/2026
ACC0000004957,CUST00001317,BR0012,CURRENT,ACTIVE,11/24/2019,NPR,1/1/2026
ACC0000004958,CUST00000787,BR0032,SALARY,ACTIVE,2/6/2022,NPR,1/1/2026
ACC0000004959,CUST00000628,BR0025,CURRENT,ACTIVE,1/24/2022,NPR,1/1/2026
ACC0000004960,CUST00001320,BR0020,LOAN,ACTIVE,1/17/2025,NPR,1/1/2026
ACC0000004961,CUST00000516,BR0020,WALLET,ACTIVE,10/30/2019,NPR,1/1/2026
ACC0000004962,CUST00004622,BR0021,WALLET,ACTIVE,5/14/2025,NPR,1/1/2026
ACC0000004963,CUST00004527,BR0014,SALARY,ACTIVE,6/30/2024,NPR,1/1/2026
ACC0000004964,CUST00001398,BR0025,SAVINGS,ACTIVE,6/20/2020,NPR,1/1/2026
ACC0000004965,CUST00003968,BR0022,SALARY,ACTIVE,12/2/2020,NPR,1/1/2026
ACC0000004966,CUST00002253,BR0002,SALARY,ACTIVE,4/20/2019,NPR,1/1/2026
ACC0000004967,CUST00002078,BR0001,LOAN,ACTIVE,3/25/2025,NPR,1/1/2026
ACC0000004968,CUST00001277,BR0024,SAVINGS,DORMANT,7/29/2019,NPR,1/1/2026
ACC0000004969,CUST00003945,BR0019,WALLET,ACTIVE,9/22/2024,NPR,1/1/2026
ACC0000004970,CUST00000732,BR0025,SALARY,ACTIVE,3/2/2025,NPR,1/1/2026
ACC0000004971,CUST00002373,BR0018,SALARY,ACTIVE,12/27/2022,NPR,1/1/2026
ACC0000004972,CUST00002402,BR0015,CURRENT,DORMANT,3/20/2021,NPR,1/1/2026
ACC0000004973,CUST00003316,BR0024,SAVINGS,ACTIVE,8/6/2022,NPR,1/1/2026
ACC0000004974,CUST00003009,BR0030,CURRENT,ACTIVE,6/30/2021,NPR,1/1/2026
ACC0000004975,CUST00000729,BR0017,LOAN,ACTIVE,1/31/2020,NPR,1/1/2026
ACC0000004976,CUST00003042,BR0029,SALARY,ACTIVE,2/26/2020,NPR,1/1/2026
ACC0000004977,CUST00001695,BR0014,SALARY,DORMANT,3/29/2020,NPR,1/1/2026
ACC0000004978,CUST00001277,BR0008,CURRENT,ACTIVE,2/17/2023,NPR,1/1/2026
ACC0000004979,CUST00004702,BR0020,LOAN,ACTIVE,10/31/2025,NPR,1/1/2026
ACC0000004980,CUST00002762,BR0002,LOAN,ACTIVE,4/11/2024,NPR,1/1/2026
ACC0000004981,CUST00003702,BR0038,CURRENT,ACTIVE,2/8/2020,NPR,1/1/2026
ACC0000004982,CUST00004167,BR0011,WALLET,ACTIVE,12/1/2025,NPR,1/1/2026
ACC0000004983,CUST00001671,BR0010,WALLET,ACTIVE,8/9/2024,NPR,1/1/2026
ACC0000004984,CUST00001269,BR0003,CURRENT,ACTIVE,5/6/2021,NPR,1/1/2026
ACC0000004985,CUST00004647,BR0004,SALARY,ACTIVE,2/15/2020,NPR,1/1/2026
ACC0000004986,CUST00001760,BR0007,WALLET,CLOSED,8/27/2020,NPR,1/1/2026
ACC0000004987,CUST00001102,BR0017,SAVINGS,ACTIVE,11/12/2023,NPR,1/1/2026
ACC0000004988,CUST00000777,BR0018,SAVINGS,ACTIVE,9/5/2023,NPR,1/1/2026
ACC0000004989,CUST00004606,BR0013,WALLET,ACTIVE,10/6/2022,NPR,1/1/2026
ACC0000004990,CUST00001052,BR0006,CURRENT,ACTIVE,9/13/2020,NPR,1/1/2026
ACC0000004991,CUST00000707,BR0001,WALLET,ACTIVE,9/4/2021,NPR,1/1/2026
ACC0000004992,CUST00003133,BR0012,SALARY,ACTIVE,8/23/2020,NPR,1/1/2026
ACC0000004993,CUST00000346,BR0037,SAVINGS,ACTIVE,6/22/2024,NPR,1/1/2026
ACC0000004994,CUST00000754,BR0036,CURRENT,ACTIVE,3/22/2025,NPR,1/1/2026
ACC0000004995,CUST00002942,BR0039,SALARY,ACTIVE,10/25/2021,NPR,1/1/2026
ACC0000004996,CUST00002892,BR0018,SAVINGS,ACTIVE,7/19/2019,NPR,1/1/2026
ACC0000004997,CUST00004731,BR0015,SAVINGS,ACTIVE,12/13/2021,NPR,1/1/2026
ACC0000004998,CUST00001496,BR0024,WALLET,ACTIVE,10/29/2019,NPR,1/1/2026
ACC0000004999,CUST00001587,BR0016,LOAN,DORMANT,4/5/2021,NPR,1/1/2026
ACC0000005000,CUST00000073,BR0035,SAVINGS,BLOCKED,5/10/2025,NPR,1/1/2026
ACC0000005001,CUST00001371,BR0008,CURRENT,ACTIVE,4/26/2023,NPR,1/1/2026
ACC0000005002,CUST00002849,BR0038,CURRENT,ACTIVE,1/20/2025,NPR,1/1/2026
ACC0000005003,CUST00002851,BR0010,SALARY,ACTIVE,10/27/2025,NPR,1/1/2026
ACC0000005004,CUST00004310,BR0039,LOAN,ACTIVE,12/7/2023,NPR,1/1/2026
ACC0000005005,CUST00004594,BR0033,CURRENT,ACTIVE,9/5/2023,NPR,1/1/2026
ACC0000005006,CUST00003076,BR0027,WALLET,BLOCKED,3/31/2025,NPR,1/1/2026
ACC0000005007,CUST00002004,BR0017,CURRENT,ACTIVE,4/27/2023,NPR,1/1/2026
ACC0000005008,CUST00002587,BR0036,SAVINGS,ACTIVE,10/20/2023,NPR,1/1/2026
ACC0000005009,CUST00001765,BR0033,WALLET,ACTIVE,11/6/2024,NPR,1/1/2026
ACC0000005010,CUST00001577,BR0038,WALLET,ACTIVE,11/25/2025,NPR,1/1/2026
ACC0000005011,CUST00004575,BR0017,LOAN,ACTIVE,9/1/2019,NPR,1/1/2026
ACC0000005012,CUST00002621,BR0035,CURRENT,ACTIVE,1/9/2020,NPR,1/1/2026
ACC0000005013,CUST00003749,BR0003,SALARY,ACTIVE,1/21/2025,NPR,1/1/2026
ACC0000005014,CUST00002931,BR0003,SALARY,BLOCKED,4/12/2020,NPR,1/1/2026
ACC0000005015,CUST00003463,BR0017,WALLET,ACTIVE,7/16/2019,NPR,1/1/2026
ACC0000005016,CUST00001124,BR0005,SAVINGS,ACTIVE,8/27/2020,NPR,1/1/2026
ACC0000005017,CUST00004918,BR0003,SAVINGS,ACTIVE,7/22/2023,NPR,1/1/2026
ACC0000005018,CUST00000119,BR0020,SALARY,ACTIVE,1/13/2022,NPR,1/1/2026
ACC0000005019,CUST00001766,BR0029,WALLET,ACTIVE,4/14/2022,NPR,1/1/2026
ACC0000005020,CUST00000636,BR0019,SAVINGS,ACTIVE,12/9/2023,NPR,1/1/2026
ACC0000005021,CUST00000963,BR0022,LOAN,DORMANT,5/28/2025,NPR,1/1/2026
ACC0000005022,CUST00003861,BR0014,SAVINGS,ACTIVE,7/24/2024,NPR,1/1/2026
ACC0000005023,CUST00003936,BR0007,CURRENT,ACTIVE,11/23/2019,NPR,1/1/2026
ACC0000005024,CUST00003955,BR0025,SALARY,ACTIVE,2/20/2022,NPR,1/1/2026
ACC0000005025,CUST00002026,BR0015,LOAN,ACTIVE,6/5/2021,NPR,1/1/2026
ACC0000005026,CUST00000877,BR0028,WALLET,ACTIVE,5/8/2020,NPR,1/1/2026
ACC0000005027,CUST00002542,BR0016,CURRENT,ACTIVE,10/16/2025,NPR,1/1/2026
ACC0000005028,CUST00001207,BR0036,SALARY,ACTIVE,7/2/2024,NPR,1/1/2026
ACC0000005029,CUST00004755,BR0018,LOAN,ACTIVE,1/27/2024,NPR,1/1/2026
ACC0000005030,CUST00004819,BR0001,LOAN,ACTIVE,12/12/2020,NPR,1/1/2026
ACC0000005031,CUST00003782,BR0017,WALLET,ACTIVE,6/12/2019,NPR,1/1/2026
ACC0000005032,CUST00002756,BR0037,WALLET,ACTIVE,10/16/2023,NPR,1/1/2026
ACC0000005033,CUST00000875,BR0004,SALARY,ACTIVE,6/17/2021,NPR,1/1/2026
ACC0000005034,CUST00002645,BR0008,WALLET,ACTIVE,12/9/2021,NPR,1/1/2026
ACC0000005035,CUST00000178,BR0011,LOAN,ACTIVE,10/1/2023,NPR,1/1/2026
ACC0000005036,CUST00004015,BR0012,SALARY,ACTIVE,3/2/2023,NPR,1/1/2026
ACC0000005037,CUST00003872,BR0029,WALLET,ACTIVE,7/20/2022,NPR,1/1/2026
ACC0000005038,CUST00001010,BR0018,WALLET,ACTIVE,4/10/2023,NPR,1/1/2026
ACC0000005039,CUST00003379,BR0014,SAVINGS,ACTIVE,8/31/2022,NPR,1/1/2026
ACC0000005040,CUST00003059,BR0026,SALARY,DORMANT,7/19/2019,NPR,1/1/2026
ACC0000005041,CUST00000941,BR0034,LOAN,ACTIVE,10/2/2019,NPR,1/1/2026
ACC0000005042,CUST00000915,BR0029,CURRENT,ACTIVE,10/1/2022,NPR,1/1/2026
ACC0000005043,CUST00000596,BR0012,LOAN,ACTIVE,11/16/2019,NPR,1/1/2026
ACC0000005044,CUST00002659,BR0036,WALLET,ACTIVE,8/8/2020,NPR,1/1/2026
ACC0000005045,CUST00000140,BR0039,CURRENT,BLOCKED,2/7/2024,NPR,1/1/2026
ACC0000005046,CUST00004914,BR0002,SAVINGS,ACTIVE,8/14/2023,NPR,1/1/2026
ACC0000005047,CUST00000484,BR0006,SALARY,ACTIVE,5/26/2024,NPR,1/1/2026
ACC0000005048,CUST00002053,BR0017,CURRENT,ACTIVE,6/8/2020,NPR,1/1/2026
ACC0000005049,CUST00000421,BR0022,CURRENT,ACTIVE,8/11/2023,NPR,1/1/2026
ACC0000005050,CUST00002300,BR0005,CURRENT,ACTIVE,8/10/2021,NPR,1/1/2026
ACC0000005051,CUST00004942,BR0017,CURRENT,ACTIVE,8/19/2022,NPR,1/1/2026
ACC0000005052,CUST00002006,BR0002,CURRENT,ACTIVE,12/10/2023,NPR,1/1/2026
ACC0000005053,CUST00002855,BR0035,SAVINGS,ACTIVE,6/20/2019,NPR,1/1/2026
ACC0000005054,CUST00003592,BR0038,SAVINGS,ACTIVE,7/18/2024,NPR,1/1/2026
ACC0000005055,CUST00004272,BR0032,SAVINGS,ACTIVE,11/27/2023,NPR,1/1/2026
ACC0000005056,CUST00001281,BR0002,WALLET,ACTIVE,7/5/2019,NPR,1/1/2026
ACC0000005057,CUST00003476,BR0028,CURRENT,CLOSED,3/5/2019,NPR,1/1/2026
ACC0000005058,CUST00004037,BR0010,SAVINGS,ACTIVE,3/28/2025,NPR,1/1/2026
ACC0000005059,CUST00004689,BR0031,SAVINGS,CLOSED,8/11/2020,NPR,1/1/2026
ACC0000005060,CUST00003078,BR0025,WALLET,ACTIVE,3/18/2023,NPR,1/1/2026
ACC0000005061,CUST00000228,BR0019,CURRENT,ACTIVE,6/1/2019,NPR,1/1/2026
ACC0000005062,CUST00000067,BR0003,SALARY,DORMANT,12/6/2022,NPR,1/1/2026
ACC0000005063,CUST00002336,BR0037,SALARY,ACTIVE,1/12/2024,NPR,1/1/2026
ACC0000005064,CUST00003368,BR0013,LOAN,ACTIVE,9/23/2024,NPR,1/1/2026
ACC0000005065,CUST00001152,BR0004,SALARY,ACTIVE,1/31/2020,NPR,1/1/2026
ACC0000005066,CUST00002998,BR0015,LOAN,ACTIVE,1/28/2025,NPR,1/1/2026
ACC0000005067,CUST00004708,BR0037,LOAN,ACTIVE,5/15/2021,NPR,1/1/2026
ACC0000005068,CUST00004141,BR0014,SALARY,DORMANT,9/15/2023,NPR,1/1/2026
ACC0000005069,CUST00004747,BR0024,CURRENT,ACTIVE,11/20/2021,NPR,1/1/2026
ACC0000005070,CUST00000730,BR0034,LOAN,ACTIVE,9/13/2022,NPR,1/1/2026
